epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
59134.50000,655776069.1826417446136475,-303623.9690744609688409,209625.2631987814093009,156177.3035241040342953,-0.8875393884414033,-1.0834780805289033,-0.4476844345856789
59134.75000,655797669.1826417446136475,-321957.1231070677749813,185958.5001365492935292,145664.8801639553275891,-0.8080739165716424,-1.1056859675546531,-0.5241954832148595
59135.00000,655819269.1826417446136475,-338465.1578408229979686,161949.4579294592258520,133612.0739084473461844,-0.7192449523260590,-1.1154700365123760,-0.5896717193741620
59135.25000,655840869.1826417446136475,-352992.3312280375394039,137842.5686560343019664,120289.8304163848224562,-0.6253730803910299,-1.1152180152328324,-0.6415128478480933
59135.50000,655862469.1826417446136475,-365472.9298443414154463,113823.3822805063391570,105998.9660479397862218,-0.5303008268866441,-1.1078209787200846,-0.6794852092849891
59135.75000,655884069.1826417446136475,-375912.3354799774242565,90017.7022193756274646,91026.0911788828234421,-0.4367169433824399,-1.0958145889341426,-0.7049755507793692
59136.00000,655905669.1826417446136475,-384360.9024376988527365,66504.2185080881317845,75619.0356326403561980,-0.3461319703718749,-1.0810022989362511,-0.7200460051065778
59136.25000,655927269.1826417446136475,-390891.5853159360704012,43330.6450575390990707,59980.1408289006722043,-0.2591897931094393,-1.0644720791912408,-0.7267667329995666
59136.50000,655948869.1826417446136475,-395585.1175307918456383,20527.2993836859968724,44270.0314962751581334,-0.1760196235822639,-1.0467817849034058,-0.7269021980339144
59136.75000,655970469.1826417446136475,-398521.9240460484870709,-1883.6423079287160363,28615.3344746611146547,-0.0964981198346797,-1.0281571195462043,-0.7218359271798538
59137.00000,655992069.1826417446136475,-399778.5391005856799893,-23882.6943766912227147,13116.6178442370237462,-0.0204072868829871,-1.0086417874006854,-0.7126079963397731
59137.25000,656013669.1826417446136475,-399426.5485374412382953,-45450.2591962261431036,-2144.9497015715237467,0.0524841555830687,-0.9881938887276336,-0.6999870856107498
59137.50000,656035269.1826417446136475,-397532.7446714283432811,-66565.4359919303678907,-17102.5181136534811230,0.1223854153735045,-0.9667412674439954,-0.6845411098266486
59137.75000,656056869.1826417446136475,-394159.7524633034481667,-87205.7138993052940350,-31699.8646163512858038,0.1894725276306921,-0.9442101944239327,-0.6666944217156012
59138.00000,656078469.1826417446136475,-389366.7564727421849966,-107347.0984132475132355,-45888.7763153310152120,0.2538885552392610,-0.9205382900465319,-0.6467702788247210
59138.25000,656100069.1826417446136475,-383210.1675916028325446,-126964.4135070391930640,-59627.2112826054144534,0.3157481699471408,-0.8956787789958942,-0.6250209655099189
59138.50000,656121669.1826417446136475,-375744.1759653046028689,-146031.6422614176117349,-72878.0047436066815862,0.3751432448093429,-0.8696003299588702,-0.6016486372051481
59138.75000,656143269.1826417446136475,-367021.1864297647261992,-164522.2392743569798768,-85607.9499490863963729,0.4321479971995835,-0.8422848954065215,-0.5768195634147522
59139.00000,656164869.1826417446136475,-357092.1527641922584735,-182409.3872789809247479,-97787.1343632716452703,0.4868231786515792,-0.8137248597995951,-0.5506738142083359
59139.25000,656186469.1826417446136475,-346006.8324921511812136,-199666.1911091678775847,-109388.4495221529796254,0.5392192524743435,-0.7839201654123492,-0.5233318572650406
59139.50000,656208069.1826417446136475,-333813.9829397914581932,-216265.8123550777672790,-120387.2195154619257664,0.5893786832475696,-0.7528757267717560,-0.4948990837662792
59139.75000,656229669.1826417446136475,-320561.5158166424371302,-232181.5524421650334261,-130760.9113391653081635,0.6373375189095523,-0.7205992490726270,-0.4654689574674709
59140.00000,656251269.1826417446136475,-306296.6236228505149484,-247386.8931124386726879,-140488.9027771381661296,0.6831264458999848,-0.6870994618236055,-0.4351252559269572
59140.25000,656272869.1826417446136475,-291065.8875163341290317,-261855.5028908583626617,-149552.2918365667283069,0.7267714742806696,-0.6523847262645952,-0.4039437197460117
59140.50000,656294469.1826417446136475,-274915.3732144945533946,-275561.2169270282029174,-157933.7374037372937892,0.7682943791841097,-0.6164619499807334,-0.3719933228337890
59140.75000,656316069.1826417446136475,-257890.7190757797507104,-288477.9960040673031472,-165617.3245845097990241,0.8077129975567008,-0.5793357301481452,-0.3393373075656133
59141.00000,656337669.1826417446136475,-240037.2186789044935722,-300579.8687771370168775,-172588.4507887652434874,0.8450414506046180,-0.5410076433479084,-0.3060340839051612
59141.25000,656359269.1826417446136475,-221399.8989348567556590,-311840.8594961093040183,-178833.7304125601949636,0.8802903416340517,-0.5014755976426292,-0.2721380621807585
59141.50000,656380869.1826417446136475,-202023.5939091475156602,-322234.9016330910380930,-184340.9172715689055622,0.9134669586922999,-0.4607331607647594,-0.2377004716538357
59141.75000,656402469.1826417446136475,-181953.0140982744342182,-331735.7359357927343808,-189098.8449560574081261,0.9445754932102703,-0.4187687744456565,-0.2027702082204518
59142.00000,656424069.1826417446136475,-161232.8108549020253122,-340316.7894176163827069,-193097.3861868389940355,0.9736172678227751,-0.3755647580646306,-0.1673947534295969
59142.25000,656445669.1826417446136475,-139907.6360226396354847,-347951.0295935681788251,-196327.4332196960749570,1.0005909453177175,-0.3310959938692740,-0.1316212134241726
59142.50000,656467269.1826417446136475,-118022.1977327782660723,-354610.7857857397757471,-198780.9025405021675397,1.0254926630794152,-0.2853281705845221,-0.0954975415656583
59142.75000,656488869.1826417446136475,-95621.3149083737371257,-360267.5264549284474924,-200450.7687327718595043,1.0483159983767047,-0.2382154425446526,-0.0590740349754079
59143.00000,656510469.1826417446136475,-72749.9756512182211736,-364891.5781925460323691,-201331.1347703286446631,1.0690516119202684,-0.1896973394719646,-0.0224052372993396
59143.25000,656532069.1826417446136475,-49453.4088644791045226,-368451.7682267008931376,-201417.3494922180543654,1.0876863293580046,-0.1396947429525890,0.0144475557549386
59143.50000,656553669.1826417446136475,-25777.1849937190672790,-370914.9682336073019542,-200706.1882297332922462,1.1042012870394899,-0.0881047413476877,0.0514128956426540
59143.75000,656575269.1826417446136475,-1767.3718674719225419,-372245.5134532203082927,-199196.1202973299659789,1.1185685672764905,-0.0347942101384361,0.0884044520241384
59144.00000,656596869.1826417446136475,22529.2129534784726275,-372404.4689225764013827,-196887.6984519433754031,1.1307454506178889,0.0204079112507793,0.1253143224691703
59144.25000,656618469.1826417446136475,47064.5887052632533596,-371348.7168628680519760,-193784.1219075165281538,1.1406649841271959,0.0777193692605004,0.1620034751068976
59144.50000,656640069.1826417446136475,71788.9380998733104207,-369029.8515107844141312,-189892.0476420656195842,1.1482209831852634,0.1374134358667826,0.1982880776584046
59144.75000,656661669.1826417446136475,96649.5273043324996252,-365392.9005628441227600,-185222.7555258463253267,1.1532448801494914,0.1998255892771805,0.2339201167469394
59145.00000,656683269.1826417446136475,121589.0091115196846658,-360374.9647292055306025,-179793.8096655799308792,1.1554711926896406,0.2653533475432122,0.2685605521978702
59145.25000,656704869.1826417446136475,146542.8275428338674828,-353904.0098412623046897,-173631.3923767084779684,1.1544883961785009,0.3344403589471042,0.3017437982833426
59145.50000,656726469.1826417446136475,171435.3894240790395997,-345898.3039712736499496,-166773.4924240187683608,1.1496740679359214,0.4075293677777869,0.3328347007690692
59145.75000,656748069.1826417446136475,196174.7073893892229535,-336267.4106220951071009,-159274.0457436078868341,1.1401201943910522,0.4849606251388849,0.3609854338924705
59146.00000,656769669.1826417446136475,220645.5017298335151281,-324916.2220713583519682,-151207.8418871542380657,1.1245709028096080,0.5667874143468663,0.3851125732460808
59146.25000,656791269.1826417446136475,244701.5198093930957839,-311754.0518024515477009,-142675.3648607220675331,1.1014237691801283,0.6524919909666754,0.4039346951155035
59146.50000,656812869.1826417446136475,268159.3079200214124285,-296710.7002898019854911,-133805.6470156791619956,1.0688789602169886,0.7406372541212778,0.4161290038329619
59146.75000,656834469.1826417446136475,290797.6021360528538935,-279759.5652188261738047,-124754.0040912693802966,1.0253200367311446,0.8285980136621254,0.4206514474606563
59147.00000,656856069.1826417446136475,312367.4654472737456672,-260943.4112560548528563,-115691.3648225974320667,0.9699098632575740,0.9126313899504768,0.4171751362862378
59147.25000,656877669.1826417446136475,332615.7461857380694710,-240392.7787036139634438,-106784.5288731883920263,0.9031700407167891,0.9885054497711503,0.4064462458574163
59147.50000,656899269.1826417446136475,351317.3508650110452436,-218325.4080249838007148,-98172.1836790841334732,0.8271541129951517,1.0525686368847889,0.3902808769658913
59147.75000,656920869.1826417446136475,368304.5230866408674046,-195022.4559183396922890,-89946.0340468454814982,0.7449953096382765,1.1027192151753902,0.3711073337607766
59148.00000,656942469.1826417446136475,383481.2799614183022641,-170790.1606929550180212,-82144.8000661594269332,0.6600577391177604,1.1387225499450500,0.3512947344028566
59148.25000,656964069.1826417446136475,396819.6775484669487923,-145922.7829328665393405,-74761.5647667789162369,0.5751811385083763,1.1618142062225914,0.3326420562100602
59148.50000,656985669.1826417446136475,408343.9004266548436135,-120678.4657296858349582,-67758.5160120227810694,0.4923305350120533,1.1739813818306815,0.3162104704473946
59148.75000,657007269.1826417446136475,418111.1464366302243434,-95270.1649266988242744,-61082.1097116761229699,0.4126240633946478,1.1773373811995744,0.3024261865902640
59149.00000,657028869.1826417446136475,426195.4827138153486885,-69867.3218230381608009,-54674.5969064823948429,0.3365466567837516,1.1737597896591379,0.2912881957078104
59149.25000,657050469.1826417446136475,432676.7722453828901052,-44602.6897530262867804,-48481.0693976565598859,0.2641860363181271,1.1647606624623719,0.2825624740919758
59149.50000,657072069.1826417446136475,437634.1930137888994068,-19580.3300663711743255,-42452.9044005199612002,0.1954159818910802,1.1514920309079719,0.2759187657352961
59149.75000,657093669.1826417446136475,441143.0044487577397376,5117.2199668015082352,-36548.8851987756424933,0.1300148083580029,1.1348067117597003,0.2710111154392434
59150.00000,657115269.1826417446136475,443273.2883228881401010,29423.2557180387120752,-30735.0474738664088363,0.0677327316069134,1.1153292551391643,0.2675182436786097
59150.25000,657136869.1826417446136475,444089.7548812815221027,53282.6677954441474867,-24983.9406947449933796,0.0083258757724683,1.0935179345699804,0.2651596258644799
59150.50000,657158469.1826417446136475,443652.0535916701192036,76648.8940470250527142,-19273.6988899065618170,-0.0484291045953786,1.0697127175891517,0.2636985360831132
59150.75000,657180069.1826417446136475,442015.2762898785294965,99481.7618780014745425,-13587.1215503478797473,-0.1027306694310244,1.0441701124607279,0.2629389091075389
59151.00000,657201669.1826417446136475,439230.4942883130861446,121745.9655255308607593,-7910.8530452714685453,-0.1547529511887286,1.0170876005541487,0.2627198002628506
59151.25000,657223269.1826417446136475,435345.2581570479087532,143409.9839604451553896,-2234.6892599130510462,-0.2046483117717784,0.9886204303985169,0.2629093589960798
59151.50000,657244869.1826417446136475,430404.0348549571936019,164445.3000290854542982,3448.9888472471943714,-0.2525504214744283,0.9588930447351186,0.2633991933963153
59151.75000,657266469.1826417446136475,424448.5793257635086775,184825.8241285058029462,9145.6674986902871751,-0.2985771775360899,0.9280068280156020,0.2640994602027139
59152.00000,657288069.1826417446136475,417518.2474176369141787,204527.4565934388083406,14859.0548927215222648,-0.3428331958371944,0.8960453665051751,0.2649347493824134
59152.25000,657309669.1826417446136475,409650.2602535604964942,223527.7444772973831277,20591.3552988209594332,-0.3854118144016676,0.8630780397887806,0.2658407139284019
59152.50000,657331269.1826417446136475,400879.9303619757411070,241805.6030567017442081,26343.4775800750685448,-0.4263966399036161,0.8291624971819791,0.2667613515205630
59152.75000,657352869.1826417446136475,391240.8587541395681910,259341.0822514769097324,32115.1911180576171319,-0.4658627035096229,0.7943463900876528,0.2676468360513695
59153.00000,657374469.1826417446136475,380765.1105896173394285,276115.1647437451756559,37905.2399698127628653,-0.5038772996930517,0.7586686083645262,0.2684518036915882
59153.25000,657396069.1826417446136475,369483.3755205522757024,292109.5869960258132778,43711.4241502764343750,-0.5405005767978223,0.7221601866094662,0.2691340100796992
59153.50000,657417669.1826417446136475,357425.1174169533769600,307306.6773198918090202,49530.6552694350466481,-0.5757859387370133,0.6848449917298060,0.2696532877610396
59153.75000,657439269.1826417446136475,344618.7170037317555398,321689.2071345096337609,55358.9923472496739123,-0.6097803070384527,0.6467402669094836,0.2699707441893812
59154.00000,657460869.1826417446136475,331091.6099795347545296,335240.2528984719538130,61191.6624416527629364,-0.6425242830169675,0.6078570826918274,0.2700481498585445
59154.25000,657482469.1826417446136475,316870.4224205804057419,347943.0671005136100575,67023.0697206721815746,-0.6740522417056811,0.5682007294456303,0.2698474734420676
59154.50000,657504069.1826417446136475,301981.1046628166222945,359780.9573078016401269,72846.7957389618532034,-0.7043923823726621,0.5277710738085885,0.2693305264944856
59154.75000,657525669.1826417446136475,286449.0643852990469895,370737.1726583874551579,78655.5929227141750744,-0.7335667549070511,0.4865628935340661,0.2684586845609620
59155.00000,657547269.1826417446136475,270299.2992466012947261,380794.7974315484752879,84441.3725836167868692,-0.7615912768774749,0.4445661987651162,0.2671926547918295
59155.25000,657568869.1826417446136475,253556.5291489034425467,389936.6514434159616940,90195.1881645078974543,-0.7884757525960676,0.4017665429501418,0.2654922623788892
59155.50000,657590469.1826417446136475,236245.3279889884870499,398145.1970411384827457,95907.2138385403377470,-0.8142239028981043,0.3581453224522577,0.2633162295127892
59155.75000,657612069.1826417446136475,218390.2545866722939536,405402.4524083856376819,101566.7180194497050252,-0.8388334125183120,0.3136800602156576,0.2606219207953586
59156.00000,657633669.1826417446136475,200015.9823478119214997,411689.9107551106717438,107162.0307666540320497,-0.8622960007710978,0.2683446652838338,0.2573650278527430
59156.25000,657655269.1826417446136475,181147.4271036429563537,416988.4647474424564280,112680.5034506491065258,-0.8845975205759937,0.2221096561802557,0.2534991628037037
59156.50000,657676869.1826417446136475,161809.8724618500855286,421278.3352308188332245,118108.4583396659581922,-0.9057180905214500,0.1749423318375455,0.2489753245564768
59156.75000,657698469.1826417446136475,142029.0919115668802988,424539.0028885891078971,123431.1248816776351305,-0.9256322639353005,0.1268068684314141,0.2437411921050354
59157.00000,657720069.1826417446136475,121831.4668542826984776,426749.1409454012755305,128632.5583223275170894,-0.9443092372787170,0.0776643139356801,0.2377401840201427
59157.25000,657741669.1826417446136475,101244.0997165997978300,427886.5463287811726332,133695.5347595983184874,-0.9617130962284547,0.0274724439379284,0.2309102005722013
59157.50000,657763269.1826417446136475,80294.9214232844824437,427928.0658102431916632,138601.4145783675485291,-0.9778030890731462,-0.0238145676793743,0.2231819308558781
